1	3	-0.11338603	7.880368	0.016940262	32.83872
1	4	-0.053141825	15.002981	0.12061322	7.4557424
1	5	0.0594498	13.705879	0.11780007	7.6154695
1	6	0.12384874	7.2801223	0.011215171	40.442005
1	7	0.08298291	10.363284	-0.10647903	8.333984
1	8	-0.028329952	23.89969	-0.13314559	6.8186226
1	9	-0.11404386	7.8397274	-0.045710757	16.885517
1	10	-0.100350425	8.782559	0.0799812	10.696012
1	11	0.00037227484	72.02603	0.13507757	6.729966
1	12	0.10045107	8.774804	0.072112806	11.678914
1	13	0.11302908	7.9025974	-0.053970184	14.818815
1	14	0.02730265	24.50125	-0.13362785	6.7962737
1	15	-0.08230022	10.437126	-0.09775616	8.9873295
1	16	-0.12080142	7.445295	0.022487894	27.778173
1	17	-0.055012308	14.593449	0.1228706	7.332335
1	18	0.057848454	14.013443	0.11655064	7.6886272
1	19	0.11993058	7.4938827	0.0093094865	43.819134
1	20	0.0776168	10.973527	-0.10563022	8.393359
1	21	-0.032129053	21.910294	-0.12856044	7.038683
1	22	-0.11399758	7.842573	-0.039716057	18.787228
1	23	-0.09704552	9.045098	0.0837411	10.282492
1	24	0.0038925319	57.457638	0.1347756	6.743671
1	25	0.10125004	8.713714	0.06930068	12.075504
1	26	0.110759	8.046956	-0.055725995	14.443021
1	27	0.02444958	26.342705	-0.13185047	6.879374
1	28	-0.08261952	10.402459	-0.09321289	9.369922
1	29	-0.11757393	7.6286073	0.026446354	25.02631
1	30	-0.050203286	15.694921	0.123193875	7.3149962
1	31	0.060873996	13.443464	0.11310351	7.8979516
1	32	0.119237885	7.532986	0.005085991	53.77042
1	33	0.074395366	11.375664	-0.10700211	8.2978115
1	34	-0.03452801	20.816158	-0.12594461	7.17071
1	35	-0.11292846	7.9088864	-0.035518333	20.395706
1	36	-0.09290343	9.39717	0.08558233	10.091436
1	37	0.007918461	46.663433	0.13220043	6.8628516
1	38	0.101867594	8.667074	0.06400482	12.900493
1	39	0.1074359	8.26805	-0.059636015	13.670987
1	40	0.019958546	29.877377	-0.13134833	6.9032207
1	41	-0.084517054	10.201099	-0.089004464	9.754569
1	42	-0.11537544	7.7587323	0.030455092	22.744493
1	43	-0.046058852	16.786848	0.123255104	7.3117213
1	44	0.06304873	13.061596	0.108948335	8.165936
1	45	0.11719752	7.6505756	0.00017188134	73.08085
1	46	0.06953217	12.041842	-0.108490445	8.196585
1	47	-0.03838031	19.270828	-0.12272671	7.34008
1	48	-0.11280879	7.916379	-0.030328197	22.810328
1	49	-0.08927573	9.728826	0.08836749	9.8155575
1	50	0.011586647	39.84343	0.13035102	6.951076
1	51	0.102129124	8.647473	0.059359275	13.722904
1	52	0.103862055	8.5198	-0.062784255	13.1068735
1	53	0.015509722	34.45743	-0.1299927	6.968433
1	54	-0.08606429	10.042593	-0.0840457	10.250386
1	55	-0.11270755	7.9227285	0.0349823	20.621153
1	56	-0.041464545	18.189709	0.123674296	7.289379
1	57	0.065664046	12.630147	0.105119295	8.429507
1	58	0.115693904	7.739609	-0.004401875	55.823914
1	59	0.065377094	12.676088	-0.109713435	8.115234
1	60	-0.041406907	18.2088	-0.11947022	7.5198255
1	61	-0.11192544	7.9721274	-0.025407024	25.694643
1	62	-0.085174516	10.133138	0.09064852	9.600604
1	63	0.015430658	34.55156	0.12801269	7.0659256
1	64	0.102535464	8.617194	0.054410666	14.722714
1	65	0.100679934	8.757217	-0.066183835	12.547771
1	66	0.011653139	39.73815	-0.12917587	7.008324
1	67	-0.087234564	9.925937	-0.08008344	10.684328
1	68	-0.11031045	8.076106	0.038329843	19.289587
1	69	-0.037788328	19.493206	0.12329824	7.3094163
1	70	0.067241736	12.38339	0.10123857	8.714584
1	71	0.113670625	7.8627343	-0.008521729	45.3858
1	72	0.061377246	13.353125	-0.11066509	8.053041
1	73	-0.044123214	17.350626	-0.11664169	7.683248
1	74	-0.11131402	8.011176	-0.021413738	28.632511
1	75	-0.08207839	10.461347	0.09232783	9.448275
1	76	0.018022867	31.711338	0.12599774	7.167979
1	77	0.102093644	8.650127	0.050598152	15.598252
1	78	0.09733749	9.021274	-0.06827262	12.227299
1	79	0.008100607	46.27016	-0.12745377	7.0939407
1	80	-0.08807334	9.843979	-0.07571229	11.207761
1	81	-0.10780262	8.243056	0.041940164	18.033693
1	82	-0.034129076	20.990469	0.123436436	7.30204
1	83	0.06894169	12.128079	0.098228835	8.949312
1	84	0.11208586	7.961945	-0.011616706	39.79577
1	85	0.058115207	13.961255	-0.11071572	8.04976
1	86	-0.04592327	16.825142	-0.1131791	7.893239
1	87	-0.1097097	8.11548	-0.017046629	32.724415
1	88	-0.07801294	10.926031	0.09416529	9.287045
1	89	0.021533573	28.534605	0.12401161	7.2715
1	90	0.10256682	8.614866	0.046743035	16.596235
1	91	0.09496034	9.218975	-0.070500575	11.903038
1	92	0.005547866	52.46738	-0.12605463	7.165057
1	93	-0.08797823	9.853205	-0.07191637	11.705769
1	94	-0.10455097	8.470085	0.044743095	17.166
1	95	-0.029979175	22.993385	0.122640714	7.3447156
1	96	0.07091225	11.8449955	0.0942753	9.277566
1	97	0.11063555	8.054958	-0.015619906	34.327103
1	98	0.05489882	14.617658	-0.11168087	7.987701
1	99	-0.047804963	16.308807	-0.110701755	8.050665
1	100	-0.108409405	8.202032	-0.01373273	36.70489
1	101	-0.07454972	11.355724	0.094997525	9.215816
1	102	0.024129808	26.566492	0.12130535	7.4174657
1	103	0.1020479	8.653551	0.042564582	17.832886
1	104	0.091807246	9.494978	-0.07292022	11.569815
1	105	0.0024164997	62.78215	-0.12516786	7.210873
1	106	-0.0886809	9.785455	-0.069078445	12.107997
1	107	-0.102739975	8.602035	0.0466425	16.623972
1	108	-0.027818127	24.195663	0.121787906	7.3910103
1	109	0.07105058	11.825619	0.09143749	9.52843
1	110	0.108276926	8.210955	-0.017936338	31.798594
1	111	0.0517853	15.314664	-0.111533955	7.9970856
1	112	-0.04936854	15.903274	-0.108370185	8.204672
1	113	-0.10760916	8.256224	-0.011319698	40.271767
1	114	-0.072669506	11.603473	0.09551574	9.172011
1	115	0.025017872	25.95416	0.119712904	7.506127
1	116	0.10080712	8.747474	0.040503174	18.513456
1	117	0.08910851	9.7446785	-0.07338495	11.507937
1	118	0.0002734596	72.542336	-0.12319601	7.314882
1	119	-0.08852203	9.800691	-0.06587108	12.597207
1	120	-0.10031395	8.785375	0.048703946	16.073154
1	121	-0.025038999	25.939938	0.12110109	7.4287205
1	122	0.07190165	11.707786	0.08862495	9.790815
1	123	0.10648605	8.333497	-0.020406492	29.482796
1	124	0.04891566	16.018644	-0.11137089	8.007528
1	125	-0.050694205	15.574917	-0.10548099	8.403885
1	126	-0.105926245	8.372556	-0.008050728	46.377193
1	127	-0.06902416	12.115961	0.09626276	9.109596
1	128	0.027819367	24.194937	0.11698528	7.663019
1	129	0.100544214	8.767637	0.03626298	20.090578
1	130	0.08617907	10.03103	-0.07578945	11.198077
1	131	-0.0026464448	61.8887	-0.12202169	7.3782616
1	132	-0.088822424	9.771921	-0.06250736	13.154614
1	133	-0.09772175	8.99011	0.050950054	15.513101
1	134	-0.021852987	28.276878	0.119887136	7.496323
1	135	0.07280933	11.584677	0.08461614	10.190799
1	136	0.10416283	8.498024	-0.02410446	26.584394
1	137	0.045138877	17.050161	-0.111909196	7.97316
1	138	-0.052957907	15.044494	-0.102720365	8.603486
1	139	-0.105086066	8.4318695	-0.004661929	55.025105
1	140	-0.06623008	12.540494	0.09713074	9.038132
1	141	0.029692126	23.146154	0.11444408	7.8152065
1	142	0.09940456	8.856129	0.032456104	21.754408
