1	0.9529411764705882	0
2	1.0058823529411764	0
3	1.0588235294117647	0
4	1.111764705882353	0
5	1.1647058823529413	0
6	1.2176470588235293	0
7	1.2705882352941176	0
8	1.3235294117647058	0
9	1.3764705882352941	0
10	1.4294117647058824	0
11	1.4823529411764707	0
12	1.5352941176470587	0
13	1.588235294117647	0
14	1.6411764705882352	0
15	1.6941176470588235	0
16	1.7470588235294118	0
17	1.8	0
18	1.8529411764705883	0
19	1.9058823529411764	0
20	1.9588235294117646	0
21	2.011764705882353	0
22	2.064705882352941	0
23	2.1176470588235294	0
24	2.1705882352941175	0
25	2.223529411764706	0
26	2.276470588235294	0
27	2.3294117647058825	0
28	2.3823529411764706	0
29	2.4352941176470586	0
30	2.488235294117647	0
31	2.541176470588235	0
32	2.5941176470588236	0
33	2.6470588235294117	0
34	2.7	0
35	2.7529411764705882	0
36	2.8058823529411763	0
37	2.8588235294117648	0
38	2.911764705882353	0
39	2.9647058823529413	0
40	3.0176470588235293	0
41	3.0705882352941174	0
42	3.123529411764706	0
43	3.176470588235294	0
44	3.2294117647058824	0
45	3.2823529411764705	0
46	3.335294117647059	0
47	3.388235294117647	0
48	3.441176470588235	0
49	3.4941176470588236	0
50	3.5470588235294116	0
51	3.6	0
52	3.652941176470588	0
53	3.7058823529411766	0
54	3.7588235294117647	0
55	3.8117647058823527	0
56	3.864705882352941	0
57	3.9176470588235293	0
58	3.9705882352941178	0
59	4.023529411764706	0
60	4.076470588235294	0
61	4.129411764705882	0
62	4.182352941176471	0
63	4.235294117647059	0
64	4.288235294117647	0
65	4.341176470588235	0
66	4.394117647058824	0
67	4.447058823529412	0
68	4.5	0
69	4.552941176470588	0
70	4.605882352941176	0
71	4.658823529411765	0
72	4.711764705882353	0
73	4.764705882352941	0
74	4.817647058823529	0
75	4.870588235294117	0
76	4.923529411764706	0
77	4.976470588235294	0
78	5.029411764705882	0
79	5.08235294117647	0
80	5.135294117647058	0
81	5.188235294117647	0
82	5.241176470588235	0
83	5.294117647058823	0
