1	3	-0.020867102	28.337154	0.05825859	13.758783
1	4	0.02002951	29.026089	0.08911194	9.658645
1	5	0.05046436	15.411499	0.048044518	16.00851
1	6	0.04345734	17.277245	-0.03186732	21.603134
1	7	0.0035969724	55.496273	-0.08631079	9.927229
1	8	-0.03759557	19.224178	-0.0714932	11.639349
1	9	-0.047341082	16.190834	0.0006343935	66.41584
1	10	-0.018085526	30.761864	0.07201793	11.568693
1	11	0.026408074	24.491598	0.08522848	10.035049
1	12	0.050196458	15.475392	0.029666122	22.681715
1	13	0.034075912	20.619337	-0.049933206	15.538696
1	14	-0.009001569	42.691574	-0.089514956	9.621193
1	15	-0.04440128	16.999998	-0.05724943	13.952511
1	16	-0.043705788	17.2034	0.020874195	28.33146
1	17	-0.007570929	45.46863	0.081983745	10.372798
1	18	0.034842666	20.298418	0.07692449	10.947297
1	19	0.0493706	15.675736	0.009800268	41.28389
1	20	0.024337268	25.800112	-0.06535245	12.535301
1	21	-0.020084579	28.979767	-0.088062175	9.75758
1	22	-0.048150662	15.981355	-0.040077608	18.34867
1	23	-0.03732574	19.324419	0.03996745	18.385832
1	24	0.0036052982	55.470642	0.08766267	9.795766
1	25	0.041651	17.833815	0.06465415	12.645997
1	26	0.04619133	16.497952	-0.010509781	40.10904
1	27	0.01360878	35.674744	-0.07732735	10.89923
1	28	-0.029841071	22.592066	-0.08203908	10.366848
1	29	-0.049196444	15.718649	-0.02087706	28.32916
1	30	-0.028928103	23.06786	0.05692562	14.015834
1	31	0.014586799	34.471996	0.08876202	9.691399
1	32	0.04628928	16.471334	0.049040858	15.757184
1	33	0.04067852	18.148565	-0.030235583	22.392485
1	34	0.0023176898	59.73735	-0.085249566	10.032927
1	35	-0.037882898	19.118574	-0.07173643	11.606491
1	36	-0.047578186	16.128918	-0.0005954593	66.58803
1	37	-0.019017935	29.904137	0.070905924	11.719458
1	38	0.02475367	25.52588	0.085236356	10.034256
1	39	0.048487395	15.895813	0.03089611	22.066109
1	40	0.03311162	21.037626	-0.048349947	15.930618
1	41	-0.0089454	42.794193	-0.088715166	9.695802
1	42	-0.043803696	17.174473	-0.057729412	13.859694
1	43	-0.04342641	17.286484	0.019646373	29.352516
1	44	-0.008171792	44.259445	0.08113233	10.465222
1	45	0.03353778	20.850693	0.07726329	10.906844
1	46	0.04812902	15.986884	0.011187721	39.047283
1	47	0.023901325	26.093596	-0.06388974	12.769436
1	48	-0.019590927	29.400366	-0.08754485	9.807084
1	49	-0.0473206	16.196205	-0.04076061	18.121567
1	50	-0.036996953	19.447985	0.038788393	18.79323
1	51	0.003016559	57.343346	0.08707846	9.852147
1	52	0.040478475	18.214693	0.065268785	12.548462
1	53	0.045249604	16.758318	-0.0090545695	42.595196
1	54	0.013542406	35.759415	-0.07605569	11.052417
1	55	-0.029071089	22.992023	-0.08181813	10.390648
1	56	-0.04828119	15.948087	-0.021729082	27.661493
1	57	-0.028662339	23.210152	0.055830903	14.234235
1	58	0.013942678	35.254795	0.08844377	9.721383
